id,conversation_id,sendable_id,sendable_type,reply_id,body,type,kept_at,deleted_at,created_at,updated_at
3199,628,673929,App\Models\Customer,,Muchas,text,,,2026-01-01 17:02:34,2026-01-01 17:02:34
3200,628,673929,App\Models\Customer,,Me gustaría que me fuera excelente,text,,,2026-01-01 17:02:47,2026-01-01 17:02:47
3201,627,655139,App\Models\Customer,,50 diarias,text,,,2026-01-01 17:03:09,2026-01-01 17:03:09
3202,628,673929,App\Models\Customer,,100 o más,text,,,2026-01-01 17:03:41,2026-01-01 17:03:41
3203,628,673929,App\Models\Customer,,Trigo y yuca,text,,,2026-01-01 17:04:40,2026-01-01 17:04:40
3204,628,673929,App\Models\Customer,,En mi país no se usa casi de maiz,text,,,2026-01-01 17:04:55,2026-01-01 17:04:55
3205,629,669736,App\Models\Customer,,👋,text,,,2026-01-01 17:11:36,2026-01-01 17:11:36
3206,629,669736,App\Models\Customer,,Amao,text,,,2026-01-01 17:11:54,2026-01-01 17:11:54
3207,629,669736,App\Models\Customer,,,voice,,,2026-01-01 17:12:08,2026-01-01 17:12:08
3208,629,669736,App\Models\Customer,,,voice,,,2026-01-01 17:12:56,2026-01-01 17:12:56
3209,630,673931,App\Models\Customer,,"Muy buena tardes usted me puede hacer el favor de enviar la dirección y ciudad para ir a mirar las máquinas ,muchas gracias",text,,,2026-01-01 17:27:32,2026-01-01 17:27:32
3210,630,673931,App\Models\Customer,,Listo muchas agra unas,text,,,2026-01-01 17:28:22,2026-01-01 17:28:22
3211,630,673931,App\Models\Customer,,Listo muchas gracias,text,,,2026-01-01 17:28:38,2026-01-01 17:28:38
3212,631,673933,App\Models\Customer,,CUPOS,text,,,2026-01-01 17:39:55,2026-01-01 17:39:55
3213,611,668857,App\Models\Customer,,https://www.facebook.com/share/v/1Eo48mip4T/,text,,,2026-01-01 17:41:30,2026-01-01 17:41:30
3214,632,673934,App\Models\Customer,,¡Hola! Quiero más información.,text,,,2026-01-01 17:57:54,2026-01-01 17:57:54
3215,633,673935,App\Models\Customer,,CUPOS,text,,,2026-01-01 18:01:18,2026-01-01 18:01:18
3216,634,673936,App\Models\Customer,,¡Hola! Quiero más información.,text,,,2026-01-01 18:02:03,2026-01-01 18:02:03
3217,635,673937,App\Models\Customer,,CUPOS,text,,,2026-01-01 18:06:56,2026-01-01 18:06:56
3218,636,673930,App\Models\Customer,,Aún no produsco pero,text,,,2026-01-01 18:08:14,2026-01-01 18:08:14
3219,636,673930,App\Models\Customer,,Estoy en proyecto,text,,,2026-01-01 18:08:19,2026-01-01 18:08:19
3220,636,673930,App\Models\Customer,,Más o menos 200 en adelante,text,,,2026-01-01 18:09:28,2026-01-01 18:09:28
3221,636,673930,App\Models\Customer,,Por ahora,text,,,2026-01-01 18:09:35,2026-01-01 18:09:35
3222,636,673930,App\Models\Customer,,Maiz,text,,,2026-01-01 18:10:27,2026-01-01 18:10:27
3223,636,673930,App\Models\Customer,,Empanadas,text,,,2026-01-01 18:11:43,2026-01-01 18:11:43
3224,635,673937,App\Models\Customer,,No,text,,,2026-01-01 18:12:37,2026-01-01 18:12:37
3225,637,673938,App\Models\Customer,,CUPOS,text,,,2026-01-01 18:13:26,2026-01-01 18:13:26
3226,636,673930,App\Models\Customer,,Si,text,,,2026-01-01 18:13:47,2026-01-01 18:13:47
3227,636,673930,App\Models\Customer,,"Armenia, Quindío Colombia",text,,,2026-01-01 18:14:45,2026-01-01 18:14:45
3228,636,673930,App\Models\Customer,,Explícame por aqui,text,,,2026-01-01 18:15:32,2026-01-01 18:15:32
3229,636,673930,App\Models\Customer,,Estoy de paso,text,,,2026-01-01 18:15:36,2026-01-01 18:15:36
3230,636,673930,App\Models\Customer,,Paseo,text,,,2026-01-01 18:15:40,2026-01-01 18:15:40
3231,638,673939,App\Models\Customer,,¡Hola! Quiero más información.,text,,,2026-01-01 18:22:50,2026-01-01 18:22:50
3232,639,423198,App\Models\Customer,,Hl,text,,,2026-01-01 18:33:49,2026-01-01 18:33:49
3233,639,423198,App\Models\Customer,,Si,text,,,2026-01-01 18:34:28,2026-01-01 18:34:28
3234,640,673940,App\Models\Customer,,CUPOS,text,,,2026-01-01 18:41:59,2026-01-01 18:41:59
3235,641,671230,App\Models\Customer,,,voice,,,2026-01-01 18:42:18,2026-01-01 18:42:18
3236,641,671230,App\Models\Customer,,,voice,,,2026-01-01 18:44:43,2026-01-01 18:44:43
3237,641,671230,App\Models\Customer,,,voice,,,2026-01-01 18:46:01,2026-01-01 18:46:01
3238,639,423198,App\Models\Customer,,Produzco 600 diarias,text,,,2026-01-01 18:47:02,2026-01-01 18:47:02
3239,641,671230,App\Models\Customer,,,voice,,,2026-01-01 18:47:46,2026-01-01 18:47:46
3240,641,671230,App\Models\Customer,,,voice,,,2026-01-01 18:48:38,2026-01-01 18:48:38
3241,642,673941,App\Models\Customer,,CUPOS,text,,,2026-01-01 18:49:43,2026-01-01 18:49:43
3242,641,671230,App\Models\Customer,,,voice,,,2026-01-01 18:50:04,2026-01-01 18:50:04
3243,643,673942,App\Models\Customer,,CUPOS,text,,,2026-01-01 18:51:01,2026-01-01 18:51:01
3244,641,671230,App\Models\Customer,,,voice,,,2026-01-01 18:51:26,2026-01-01 18:51:26
3245,639,423198,App\Models\Customer,,Las 2,text,,,2026-01-01 18:52:22,2026-01-01 18:52:22
3246,639,423198,App\Models\Customer,,Preparo empanadas arepa de huevo,text,,,2026-01-01 18:53:17,2026-01-01 18:53:17
3247,641,671230,App\Models\Customer,,,voice,,,2026-01-01 18:54:40,2026-01-01 18:54:40
3248,644,412523,App\Models\Customer,,CUPOS,text,,,2026-01-01 18:55:39,2026-01-01 18:55:39
3249,639,423198,App\Models\Customer,,Si Colombia,text,,,2026-01-01 18:56:12,2026-01-01 18:56:12
3250,641,671230,App\Models\Customer,,,voice,,,2026-01-01 18:56:35,2026-01-01 18:56:35
3251,641,671230,App\Models\Customer,,,voice,,,2026-01-01 18:59:03,2026-01-01 18:59:03
3252,641,671230,App\Models\Customer,,,voice,,,2026-01-01 19:00:38,2026-01-01 19:00:38
3253,645,673943,App\Models\Customer,,CUPOS,text,,,2026-01-01 19:00:49,2026-01-01 19:00:49
3254,646,428567,App\Models\Customer,,CUPOS,text,,,2026-01-01 19:04:27,2026-01-01 19:04:27
3255,647,673944,App\Models\Customer,,I,text,,,2026-01-01 19:04:50,2026-01-01 19:04:50
3256,646,428567,App\Models\Customer,,Si,text,,,2026-01-01 19:05:35,2026-01-01 19:05:35
3257,639,423198,App\Models\Customer,,X ste medio,text,,,2026-01-01 19:05:54,2026-01-01 19:05:54
3258,648,402952,App\Models\Customer,,CUPOS,text,,,2026-01-01 19:05:58,2026-01-01 19:05:58
3259,639,423198,App\Models\Customer,,Si,text,,,2026-01-01 19:06:45,2026-01-01 19:06:45
3260,645,673943,App\Models\Customer,,Si,text,,,2026-01-01 19:07:41,2026-01-01 19:07:41
3261,639,423198,App\Models\Customer,,Tiene fotos,text,,,2026-01-01 19:09:14,2026-01-01 19:09:14
3262,645,673943,App\Models\Customer,,"Si mediados de este año que comienza si Dios permite.
Soy Alberto un gusto.
Gracias por su respuesta y éxitos en este nuevo año🙏🏻",text,,,2026-01-01 19:10:24,2026-01-01 19:10:24
3263,649,673945,App\Models\Customer,,CUPOS,text,,,2026-01-01 19:11:56,2026-01-01 19:11:56
3264,649,673945,App\Models\Customer,,Hola,text,,,2026-01-01 19:12:39,2026-01-01 19:12:39
3265,645,673943,App\Models\Customer,,Ok jueves 10:00 am mil gracias.,text,,,2026-01-01 19:12:39,2026-01-01 19:12:39
3266,649,673945,App\Models\Customer,,,attachment,,,2026-01-01 19:12:43,2026-01-01 19:12:43
3267,645,673943,App\Models\Customer,,Ok feliz noche.,text,,,2026-01-01 19:13:41,2026-01-01 19:13:41
3268,645,673943,App\Models\Customer,,,attachment,,,2026-01-01 19:16:50,2026-01-01 19:16:50
3269,648,402952,App\Models\Customer,,Si,text,,,2026-01-01 19:26:33,2026-01-01 19:26:33
3270,648,402952,App\Models\Customer,,Su,text,,,2026-01-01 19:28:25,2026-01-01 19:28:25
3271,650,673946,App\Models\Customer,,Buenas noches,text,,,2026-01-01 19:29:50,2026-01-01 19:29:50
3272,650,673946,App\Models\Customer,,Cual es el valor,text,,,2026-01-01 19:30:05,2026-01-01 19:30:05
3273,633,673935,App\Models\Customer,,Gracias. Pensé que era yn esquema diferente. Disculpa,text,,,2026-01-01 19:32:20,2026-01-01 19:32:20
3274,633,673935,App\Models\Customer,,Gracias,text,,,2026-01-01 19:34:07,2026-01-01 19:34:07
3275,650,673946,App\Models\Customer,,Colombia,text,,,2026-01-01 19:34:17,2026-01-01 19:34:17
3276,650,673946,App\Models\Customer,,Me puede enviar la ficha técnica,text,,,2026-01-01 19:35:49,2026-01-01 19:35:49
3277,650,673946,App\Models\Customer,,Si tiene un video mejor me lo puede enviar,text,,,2026-01-01 19:38:01,2026-01-01 19:38:01
3278,648,402952,App\Models\Customer,,😳 precio  de la maquina,text,,,2026-01-01 19:38:16,2026-01-01 19:38:16
3279,648,402952,App\Models\Customer,,Para Colombia,text,,,2026-01-01 19:39:13,2026-01-01 19:39:13
3280,648,402952,App\Models\Customer,,Envíeme ficha tecnica,text,,,2026-01-01 19:40:01,2026-01-01 19:40:01
3281,650,673946,App\Models\Customer,,Muchas gracias por la información,text,,,2026-01-01 19:42:06,2026-01-01 19:42:06
3282,651,671139,App\Models\Customer,,Hl buenos noches,text,,,2026-01-01 19:42:15,2026-01-01 19:42:15
3283,650,673946,App\Models\Customer,,Gracias,text,,,2026-01-01 19:42:59,2026-01-01 19:42:59
3284,651,671139,App\Models\Customer,,Cómo estás mi amor,text,,,2026-01-01 19:43:29,2026-01-01 19:43:29
3285,651,671139,App\Models\Customer,,Claro mi corazón,text,,,2026-01-01 19:44:27,2026-01-01 19:44:27
3286,652,673947,App\Models\Customer,,CUPOS,text,,,2026-01-01 19:44:48,2026-01-01 19:44:48
3287,652,673947,App\Models\Customer,,Como es,text,,,2026-01-01 19:44:56,2026-01-01 19:44:56
3288,651,671139,App\Models\Customer,,Cuento lo corazón,text,,,2026-01-01 19:45:38,2026-01-01 19:45:38
3289,652,673947,App\Models\Customer,,Si,text,,,2026-01-01 19:46:25,2026-01-01 19:46:25
3290,653,673948,App\Models\Customer,,CUPOS,text,,,2026-01-01 19:46:54,2026-01-01 19:46:54
3291,651,671139,App\Models\Customer,,Usted le gustaría ayudarme,text,,,2026-01-01 19:47:21,2026-01-01 19:47:21
3292,654,673949,App\Models\Customer,,CUPOS,text,,,2026-01-01 19:47:43,2026-01-01 19:47:43
3293,655,673950,App\Models\Customer,,CUPOS,text,,,2026-01-01 19:48:23,2026-01-01 19:48:23
3294,655,673950,App\Models\Customer,,Si,text,,,2026-01-01 19:49:14,2026-01-01 19:49:14
3295,655,673950,App\Models\Customer,,Empanadas de platano,text,,,2026-01-01 19:49:19,2026-01-01 19:49:19
3296,646,428567,App\Models\Customer,,Si para el 2026,text,,,2026-01-01 19:49:29,2026-01-01 19:49:29
3297,652,673947,App\Models\Customer,,Explicame. El proyecto,text,,,2026-01-01 19:49:41,2026-01-01 19:49:41
3298,34,673589,App\Models\Customer,,CUPOS en qué lugar estás ubicado,text,,,2026-01-01 19:49:43,2026-01-01 19:49:43
3299,655,673950,App\Models\Customer,,Explorando,text,,,2026-01-01 19:49:56,2026-01-01 19:49:56
3300,656,673951,App\Models\Customer,,CUPOS,text,,,2026-01-01 19:50:55,2026-01-01 19:50:55
3301,655,673950,App\Models\Customer,,Está máquina solo sirve para masa de maiz ? Para masa de plátano no?,text,,,2026-01-01 19:51:21,2026-01-01 19:51:21
3302,657,673952,App\Models\Customer,,CUPOS,text,,,2026-01-01 19:51:45,2026-01-01 19:51:45
3303,658,673953,App\Models\Customer,,CUPOS,text,,,2026-01-01 19:51:53,2026-01-01 19:51:53
3304,656,673951,App\Models\Customer,,No,text,,,2026-01-01 19:55:18,2026-01-01 19:55:18
3305,659,673954,App\Models\Customer,,CUPOS,text,,,2026-01-01 19:55:36,2026-01-01 19:55:36
3306,660,198536,App\Models\Customer,,CUPOS,text,,,2026-01-01 19:56:48,2026-01-01 19:56:48
3307,661,673955,App\Models\Customer,,CUPOS,text,,,2026-01-01 19:58:14,2026-01-01 19:58:14
3308,662,673956,App\Models\Customer,,Buenos noches q cuesta la máquina para hacer empanadas y como se maneja,text,,,2026-01-01 20:01:09,2026-01-01 20:01:09
3309,655,673950,App\Models\Customer,,Si,text,,,2026-01-01 20:01:14,2026-01-01 20:01:14
3310,655,673950,App\Models\Customer,,Para aplastar patacón también?,text,,,2026-01-01 20:01:45,2026-01-01 20:01:45
3311,655,673950,App\Models\Customer,,Si,text,,,2026-01-01 20:01:56,2026-01-01 20:01:56
3312,662,673956,App\Models\Customer,,CUPOSpues arta cantidad,text,,,2026-01-01 20:02:58,2026-01-01 20:02:58
3313,655,673950,App\Models\Customer,,La de masa de platano por favor,text,,,2026-01-01 20:03:48,2026-01-01 20:03:48
3314,662,673956,App\Models\Customer,,Si y frito cerdo,text,,,2026-01-01 20:04:37,2026-01-01 20:04:37
3315,663,411253,App\Models\Customer,,CUPOS,text,,,2026-01-01 20:06:49,2026-01-01 20:06:49
3316,655,673950,App\Models\Customer,,Que diferencia hay de las dos. Las veo iguales?,text,,,2026-01-01 20:06:51,2026-01-01 20:06:51
3317,662,673956,App\Models\Customer,,A un trabajo con esos productos pero quisiera q una sola máquina haga los dos trabajos,text,,,2026-01-01 20:06:56,2026-01-01 20:06:56
3318,655,673950,App\Models\Customer,,Manejan máquina para moler la masa?,text,,,2026-01-01 20:07:11,2026-01-01 20:07:11
3319,662,673956,App\Models\Customer,,Me puede regalar fotos,text,,,2026-01-01 20:07:14,2026-01-01 20:07:14
3320,662,673956,App\Models\Customer,,Si claro,text,,,2026-01-01 20:07:40,2026-01-01 20:07:40
3321,663,411253,App\Models\Customer,,Si,text,,,2026-01-01 20:07:45,2026-01-01 20:07:45
3322,662,673956,App\Models\Customer,,Yo vivo en Yopal casanare,text,,,2026-01-01 20:07:58,2026-01-01 20:07:58
3323,655,673950,App\Models\Customer,,?,text,,,2026-01-01 20:08:06,2026-01-01 20:08:06
3324,655,673950,App\Models\Customer,,Osea procesadora?,text,,,2026-01-01 20:08:22,2026-01-01 20:08:22
3325,662,673956,App\Models\Customer,,Q costo tiene la máquina,text,,,2026-01-01 20:08:30,2026-01-01 20:08:30
3326,655,673950,App\Models\Customer,,Que costo tienen las dos?,text,,,2026-01-01 20:08:36,2026-01-01 20:08:36
3327,664,673957,App\Models\Customer,,CUPOS,text,,,2026-01-01 20:08:40,2026-01-01 20:08:40
3328,655,673950,App\Models\Customer,,Colombia,text,,,2026-01-01 20:09:24,2026-01-01 20:09:24
3329,662,673956,App\Models\Customer,,Si Colombia,text,,,2026-01-01 20:09:43,2026-01-01 20:09:43
3330,663,411253,App\Models\Customer,,Estoy pensando 2026,text,,,2026-01-01 20:09:43,2026-01-01 20:09:43
3331,655,673950,App\Models\Customer,,Cuánto sería en pesos colombianos?,text,,,2026-01-01 20:09:57,2026-01-01 20:09:57
3332,663,411253,App\Models\Customer,,Quiero ver un vídeo,text,,,2026-01-01 20:09:57,2026-01-01 20:09:57
3333,655,673950,App\Models\Customer,,Y precio de Cmo6b?,text,,,2026-01-01 20:10:34,2026-01-01 20:10:34
3334,662,673956,App\Models\Customer,,Cuadro cita,text,,,2026-01-01 20:10:59,2026-01-01 20:10:59
3335,655,673950,App\Models\Customer,,Ustedes en dónde se encuentran ubicados?,text,,,2026-01-01 20:11:03,2026-01-01 20:11:03
3336,655,673950,App\Models\Customer,,Aya yo hablo de Santa Marta Colombia,text,,,2026-01-01 20:11:54,2026-01-01 20:11:54
3337,627,655139,App\Models\Customer,,Masa de verde,text,,,2026-01-01 20:12:04,2026-01-01 20:12:04
3338,655,673950,App\Models\Customer,,Dan garantía y asesoría como se maneja?,text,,,2026-01-01 20:12:14,2026-01-01 20:12:14
3339,655,673950,App\Models\Customer,,Si es electrica se necesitaría elevador para la luz?,text,,,2026-01-01 20:13:08,2026-01-01 20:13:08
3340,663,411253,App\Models\Customer,,Miércoles 7 hora 10 a m,text,,,2026-01-01 20:13:14,2026-01-01 20:13:14
3341,663,411253,App\Models\Customer,,Gracias,text,,,2026-01-01 20:13:18,2026-01-01 20:13:18
3342,655,673950,App\Models\Customer,,Ok,text,,,2026-01-01 20:13:48,2026-01-01 20:13:48
3343,655,673950,App\Models\Customer,,?,text,,,2026-01-01 20:13:57,2026-01-01 20:13:57
3344,627,655139,App\Models\Customer,,"Empanadas, tigrillo, patacón",text,,,2026-01-01 20:15:43,2026-01-01 20:15:43
3345,627,655139,App\Models\Customer,,Ecuador,text,,,2026-01-01 20:16:24,2026-01-01 20:16:24
3346,627,655139,App\Models\Customer,,No gracias,text,,,2026-01-01 20:18:45,2026-01-01 20:18:45
3347,653,673948,App\Models\Customer,,"Ay muy buenas noches gracias primero que todo un feliz año el señor los bendiga grandemente les dé todo lo que necesitan para seguir adelante 
Muchísimas gracias por su su anuncio es muy importante yo no es que trabajé con empanadas tengo una amiga que tiene un negocio y ella las hace así artesanalmente entonces a mí me parece que con esas máquinas es muy bueno y rápido entonces yo le voy a comentar a ella y le voy a pasar este perfil para que ya se comunique con ustedes muchísimas gracias 🤗",text,,,2026-01-01 20:21:33,2026-01-01 20:21:33
3348,665,673958,App\Models\Customer,,CUPOS,text,,,2026-01-01 20:22:24,2026-01-01 20:22:24
3349,665,673958,App\Models\Customer,,Valor,text,,,2026-01-01 20:22:28,2026-01-01 20:22:28
3350,653,673948,App\Models\Customer,,Yo vi ya los videos gracias o sea las tres máquinas hacen como la misma función cierto yo les quisiera preguntar la primera máquina cuánto cuesta para yo tener una claridad y poderle comentar a mi amiga así gracias,text,,,2026-01-01 20:26:15,2026-01-01 20:26:15
3351,653,673948,App\Models\Customer,,Mi amiga vive en Colombia y es de Colombia Gracias la primera máquina qué precio tiene gracias,text,,,2026-01-01 20:27:57,2026-01-01 20:27:57
3352,666,673959,App\Models\Customer,,CUPOS,text,,,2026-01-01 20:28:17,2026-01-01 20:28:17
3353,667,673960,App\Models\Customer,,CUPOS,text,,,2026-01-01 20:28:55,2026-01-01 20:28:55
3354,653,673948,App\Models\Customer,,Gracias o sea la máquina cuesta. $13.026.822,text,,,2026-01-01 20:29:56,2026-01-01 20:29:56
3355,668,673961,App\Models\Customer,,CUPOS,text,,,2026-01-01 20:33:29,2026-01-01 20:33:29
3356,645,673943,App\Models\Customer,,Con quién tengo el gusto?,text,,,2026-01-01 20:33:32,2026-01-01 20:33:32
3357,653,673948,App\Models\Customer,,Sí muchísimas gracias yo le voy a comentar le doy el perfil de ustedes y ella está interesada y también pues a ver si ustedes tienen una forma de pago para irla pagando no yo le voy a comentar y que ya hablé con ustedes pero muchas gracias 🤗,text,,,2026-01-01 20:35:13,2026-01-01 20:35:13
3358,653,673948,App\Models\Customer,,Gracias igualmente 🤗,text,,,2026-01-01 20:36:18,2026-01-01 20:36:18
3359,645,673943,App\Models\Customer,,"Ok un gusto Camilo y si gracias por tu asesoría.
Yo te cuento que tengo unas bonitas experiencias con las empanadas y espero pronto comentarlas y hacerlas  conocer.
Disculpa tienes un catálago o ebook con precios? O fabrican a medidas del cliente?
Bueno disculpa pero preguntas si hay muchas y el tema me apasiona...de antemano gracias.",text,,,2026-01-01 20:36:40,2026-01-01 20:36:40
3360,653,673948,App\Models\Customer,,👍,text,,,2026-01-01 20:37:12,2026-01-01 20:37:12
3361,645,673943,App\Models\Customer,,"Unas 1000 diarias.
Pero mi proyección es a nivel de otras ciudades y si es aún proyecto y es ambicioso pero de eso se trata.",text,,,2026-01-01 20:38:27,2026-01-01 20:38:27
3362,645,673943,App\Models\Customer,,Trigo,text,,,2026-01-01 20:39:16,2026-01-01 20:39:16
3363,669,673962,App\Models\Customer,,CUPOS,text,,,2026-01-01 20:39:30,2026-01-01 20:39:30
3364,645,673943,App\Models\Customer,,Y si innovar siempre me parece importante.,text,,,2026-01-01 20:39:35,2026-01-01 20:39:35
3365,645,673943,App\Models\Customer,,No pienso que enfocarse en un producto es mejor,text,,,2026-01-01 20:40:02,2026-01-01 20:40:02
3366,669,673962,App\Models\Customer,,Si,text,,,2026-01-01 20:40:18,2026-01-01 20:40:18
3367,645,673943,App\Models\Customer,,Listo muchas gracias.,text,,,2026-01-01 20:40:45,2026-01-01 20:40:45
3368,669,673962,App\Models\Customer,,No ya lo tengo,text,,,2026-01-01 20:40:59,2026-01-01 20:40:59
3369,669,673962,App\Models\Customer,,Está muy encima no tienen más fechas,text,,,2026-01-01 20:42:09,2026-01-01 20:42:09
3370,669,673962,App\Models\Customer,,Ok quisiera saber más de q se trata la feria,text,,,2026-01-01 20:43:02,2026-01-01 20:43:02
3371,669,673962,App\Models\Customer,,Q máquinas manejan,text,,,2026-01-01 20:43:09,2026-01-01 20:43:09
3372,670,673963,App\Models\Customer,,CUPOS,text,,,2026-01-01 20:44:09,2026-01-01 20:44:09
3373,96,647549,App\Models\Customer,,CUPOS,text,,,2026-01-01 20:46:20,2026-01-01 20:46:20
3374,670,673963,App\Models\Customer,,Si,text,,,2026-01-01 20:46:31,2026-01-01 20:46:31
3375,669,673962,App\Models\Customer,,En cuanto están valoradas estas maquinas,text,,,2026-01-01 20:47:31,2026-01-01 20:47:31
3376,670,673963,App\Models\Customer,,Quiero hacerlo yá obviamente,text,,,2026-01-01 20:47:59,2026-01-01 20:47:59
3377,670,673963,App\Models\Customer,,Jueves,text,,,2026-01-01 20:50:23,2026-01-01 20:50:23
3378,671,673964,App\Models\Customer,,CUPOS,text,,,2026-01-01 20:52:26,2026-01-01 20:52:26
